"target_year","h","hist_fcst","hist_lower","hist_upper"
1992,4.5,1.68070882859235,0.880211796997355,2.52784284407655
1993,16.5,2.46877048830507,0.0844453753269515,4.54876014592654
1992,1.5,1.50951962146235,-0.584823638967166,3.81586007860166
1993,13.5,2.60637267058372,0.25557788184183,4.66499475574894
1993,10.5,3.13945625917667,1.75458896393891,4.38367188925149
1994,22.5,3.09415268296348,1.91695366697913,4.21219573205485
1993,7.5,2.89221113866089,1.91279247480585,3.79356328927279
1994,19.5,2.90070307574049,1.66520752943766,3.99539555344455
1993,4.5,2.37595277365839,1.62352578624011,3.09998884019066
1994,16.5,2.50978041501719,0.78653139449813,4.10021087820788
1993,1.5,2.59217224928203,2.03779645107945,3.14176981009568
1994,13.5,2.81506500060304,1.77169308857665,3.92329474989179
1994,10.5,3.33690504888705,2.26823631413812,4.24198127832718
