"vintage","target_year","h","forecast","rlz","e"
1991 Q1,1992,22.5,2.56038997080046,2.10795422135334,-0.452435749447119
1991 Q2,1991,7.5,-0.461239634135324,-0.737480488241759,-0.276240854106436
1991 Q2,1992,19.5,2.61593484932699,2.10795422135334,-0.507980627973642
1991 Q3,1991,4.5,-0.223102873877712,-0.737480488241759,-0.514377614364048
1991 Q3,1992,16.5,2.65188042430087,2.10795422135334,-0.543926202947525
1991 Q4,1991,1.5,-0.497320961447084,-0.737480488241759,-0.240159526794675
1991 Q4,1992,13.5,2.21437895856499,2.10795422135334,-0.106424737211649
1992 Q1,1992,10.5,1.51880249771833,2.10795422135334,0.589151723635014
1992 Q1,1993,22.5,3.00558932301354,3.00426171972926,-0.00132760328428017
1992 Q2,1992,7.5,2.03244068181114,2.10795422135334,0.0755135395422073
