"vintage","target_year","h","forecast","rlz","e"
2014 Q2,2014,7.5,1.54429113754658,1.48071117231946,-0.0635799652271176
2014 Q2,2015,19.5,2.00138351727825,1.00120521831932,-1.00017829895893
2014 Q3,2014,4.5,1.62344217333361,1.48071117231946,-0.142731001014152
2014 Q3,2015,16.5,1.94815072262822,1.00120521831932,-0.9469455043089
2014 Q4,2014,1.5,1.55589438749102,1.48071117231946,-0.0751832151715572
2014 Q4,2015,13.5,1.75276752767527,1.00120521831932,-0.751562309355948
2015 Q1,2015,10.5,1.13009999169044,1.00120521831932,-0.128894773371124
2015 Q1,2016,22.5,1.76969497776926,1.32001500017045,-0.449679977598803
2015 Q2,2015,7.5,0.935055703138163,1.00120521831932,0.0661495151811575
2015 Q2,2016,19.5,1.86486006918339,1.32001500017045,-0.544845069012934
2015 Q3,2015,4.5,1.09628866358768,1.00120521831932,-0.0950834452683604
2015 Q3,2016,16.5,1.76947661932046,1.32001500017045,-0.449461619150004
2015 Q4,2015,1.5,1.01753546653909,1.00120521831932,-0.0163302482197658
2015 Q4,2016,13.5,1.6860655737705,1.32001500017045,-0.366050573600045
2016 Q1,2016,10.5,1.35494714212188,1.32001500017045,-0.0349321419514286
2016 Q1,2017,22.5,1.92499027079108,1.80041106095011,-0.124579209840968
2016 Q2,2016,7.5,1.29469927971051,1.32001500017045,0.0253157204599466
2016 Q2,2017,19.5,1.8493106338284,1.80041106095011,-0.0488995728782935
2016 Q3,2016,4.5,1.30115114944489,1.32001500017045,0.0188638507255696
2016 Q3,2017,16.5,1.90002692273176,1.80041106095011,-0.0996158617816494
2016 Q4,2016,1.5,1.31196945419835,1.32001500017045,0.00804554597210916
2016 Q4,2017,13.5,1.89381193249577,1.80041106095011,-0.0934008715456609
2017 Q1,2017,10.5,2.00750098697198,1.80041106095011,-0.20708992602187
2017 Q1,2018,22.5,2.18815474441768,2.22270091979422,0.0345461753765468
2017 Q2,2017,7.5,1.99195608822731,1.80041106095011,-0.191545027277204
2017 Q2,2018,19.5,2.05153830183301,2.22270091979422,0.171162617961216
2017 Q3,2017,4.5,1.7008768701927,1.80041106095011,0.0995341907574121
2017 Q3,2018,16.5,1.86402221788815,2.22270091979422,0.358678701906068
2017 Q4,2017,1.5,1.7779732361626,1.80041106095011,0.0224378247875063
2017 Q4,2018,13.5,1.89232804232804,2.22270091979422,0.330372877466183
2018 Q1,2018,10.5,2.0272158622544,2.22270091979422,0.195485057539819
2018 Q1,2019,22.5,2.10238157577518,1.78131801679173,-0.321063558983451
2018 Q2,2018,7.5,2.00449636323562,2.22270091979422,0.218204556558603
2018 Q2,2019,19.5,2.11221224803066,1.78131801679173,-0.330894231238928
2018 Q3,2018,4.5,2.29909178717107,2.22270091979422,-0.0763908673768459
2018 Q3,2019,16.5,2.2574293653295,1.78131801679173,-0.476111348537774
2018 Q4,2018,1.5,2.24924547225446,2.22270091979422,-0.0265445524602343
2018 Q4,2019,13.5,2.19002640463795,1.78131801679173,-0.408708387846222
2019 Q1,2019,10.5,2.05052679279482,1.78131801679173,-0.269208776003096
2019 Q1,2020,22.5,2.07371225577265,1.16277775675597,-0.910934499016681
2019 Q2,2019,7.5,1.78486052165874,1.78131801679173,-0.0035425048670148
2019 Q2,2020,19.5,1.99038290293856,1.16277775675597,-0.827605146182591
2019 Q3,2019,4.5,1.82661535987607,1.78131801679173,-0.0452973430843386
2019 Q3,2020,16.5,1.96702788305843,1.16277775675597,-0.804250126302454
2019 Q4,2019,1.5,1.79400127285534,1.78131801679173,-0.0126832560636116
2019 Q4,2020,13.5,1.89663765329916,1.16277775675597,-0.733859896543189
2020 Q1,2020,10.5,1.79889282472098,1.16277775675597,-0.636115067965003
2020 Q1,2021,22.5,1.9192300698029,4.17640193335252,2.25717186354962
2020 Q2,2020,7.5,1.20180154519885,1.16277775675597,-0.039023788442875
2020 Q2,2021,19.5,1.48858996888253,4.17640193335252,2.68781196446999
2020 Q3,2020,4.5,0.874976906931033,1.16277775675597,0.287800849824939
2020 Q3,2021,16.5,1.31668137687555,4.17640193335252,2.85972055647697
2020 Q4,2020,1.5,1.14207746361311,1.16277775675597,0.0207002931428648
2020 Q4,2021,13.5,1.82781690140846,4.17640193335252,2.34858503194407
2021 Q1,2021,10.5,1.89710292567763,4.17640193335252,2.2792990076749
2021 Q1,2022,22.5,2.02437751989138,NA,NA
2021 Q2,2021,7.5,2.68171346973441,4.17640193335252,1.49468846361812
2021 Q2,2022,19.5,2.28335746115335,NA,NA
2021 Q3,2021,4.5,3.55357931778768,4.17640193335252,0.622822615564848
2021 Q3,2022,16.5,2.66857187976781,NA,NA
2021 Q4,2021,1.5,3.89980679662652,4.17640193335252,0.276595136726004
2021 Q4,2022,13.5,3.3628684021023,NA,NA
2022 Q1,2022,10.5,4.59186171155582,NA,NA
2022 Q1,2023,22.5,2.32679375680394,NA,NA
2022 Q2,2022,7.5,6.09036167456462,NA,NA
2022 Q2,2023,19.5,2.98853683565752,NA,NA
2022 Q3,2022,4.5,6.9293318873665,NA,NA
2022 Q3,2023,16.5,3.67557977002568,NA,NA
