"vintage","target_year","h","forecast","rlz","e"
1988 Q4,1988,6.5,3.35308955404969,3.4267796269472,0.0736900728975076
1988 Q4,1989,58.5,4.35855263157896,4.17028312486728,-0.188269506711673
1989 Q1,1989,45.5,4.53073343265945,4.17028312486728,-0.360450307792162
1989 Q1,1990,97.5,4.32389937106917,4.08213680150405,-0.241762569565125
1989 Q2,1989,32.5,4.67055374543324,4.17028312486728,-0.500270620565961
1989 Q2,1990,84.5,4.39560439560439,4.08213680150405,-0.313467594100344
1989 Q3,1989,19.5,4.40139284322679,4.17028312486728,-0.231109718359508
1989 Q3,1990,71.5,4.2654028436019,4.08213680150405,-0.183266042097854
1989 Q4,1989,6.5,4.15399617772152,4.17028312486728,0.0162869471457654
1989 Q4,1990,58.5,3.87965162311955,4.08213680150405,0.202485178384496
1990 Q2,1990,32.5,4.20221564315966,4.08213680150405,-0.120078841655618
1990 Q2,1991,84.5,3.76139817629181,3.63626175485581,-0.125136421435995
1990 Q3,1990,19.5,4.19714162537248,4.08213680150405,-0.115004823868433
1990 Q3,1991,71.5,4.33130699088147,3.63626175485581,-0.695045236025662
1990 Q4,1990,6.5,4.19714162537248,4.08213680150405,-0.115004823868433
1990 Q4,1991,58.5,4.25531914893617,3.63626175485581,-0.619057394080355
1991 Q1,1991,45.5,3.83801270018771,3.63626175485581,-0.201750945331904
1991 Q1,1992,97.5,3.15018315018316,2.61804857492535,-0.532134575257806
1991 Q2,1991,32.5,3.94887829917881,3.63626175485581,-0.312616544322998
1991 Q2,1992,84.5,3.40285400658617,2.61804857492535,-0.784805431660821
1991 Q3,1991,19.5,3.9108435833723,3.63626175485581,-0.274581828516485
1991 Q3,1992,71.5,3.40409956076135,2.61804857492535,-0.786050985835999
1991 Q4,1991,6.5,3.75870472014628,3.63626175485581,-0.122442965290472
1991 Q4,1992,58.5,3.00586510263929,2.61804857492535,-0.38781652771394
1992 Q1,1992,45.5,2.66650823597396,2.61804857492535,-0.0484596610486125
1992 Q1,1993,97.5,3.24729392173189,2.54687191937709,-0.700422002354808
1992 Q2,1992,32.5,2.66157176917901,2.61804857492535,-0.0435231942536531
1992 Q2,1993,84.5,3.08076602830974,2.54687191937709,-0.533894108932658
1992 Q3,1992,19.5,2.66524146818089,2.61804857492535,-0.0471928932555388
