"id","target_year","h","ok1","ok2","hist_fcst","hist_lower","hist_upper"
82,1982,58.5,TRUE,TRUE,8.40822281291472,7.60190420870393,9.27380766877027
84,1981,6.5,TRUE,TRUE,8.95,8.39721863068633,9.50278136931367
84,1982,58.5,TRUE,TRUE,8.62117960308721,7.62590591660413,9.6697019651513
88,1981,6.5,TRUE,TRUE,9.18118019149859,8.20993142101789,10.1200712311495
88,1982,58.5,TRUE,TRUE,8.73890041997231,7.57426876225279,9.95001444438938
89,1981,6.5,TRUE,TRUE,8.95,8.39721863068633,9.50278136931367
89,1982,58.5,TRUE,TRUE,8.52471545700137,7.47863464691099,9.64951731451723
96,1981,6.5,TRUE,TRUE,8.95,8.39721863068633,9.50278136931367
96,1982,58.5,TRUE,TRUE,8.04949000950619,6.4661312640206,9.61654532247917
97,1981,6.5,TRUE,TRUE,8.95,8.39721863068633,9.50278136931367
97,1982,58.5,TRUE,TRUE,8.04762754422678,6.99603149317984,9.09922359527371
3,1982,45.5,TRUE,TRUE,6.94797256323597,6.16104416190692,7.73750469866194
3,1983,97.5,TRUE,TRUE,7.13781019701944,6.48121084982629,7.79440954421259
5,1982,45.5,TRUE,TRUE,6.95,6.39721863068633,7.50278136931367
5,1983,97.5,TRUE,TRUE,7.23799258732338,6.5260142812369,7.94997089340986
9,1982,45.5,TRUE,TRUE,3.52857066403084,1.90152324423011,5.94989283170174
9,1983,97.5,TRUE,TRUE,3.52857066403084,1.90152324423011,5.94989283170174
16,1982,45.5,TRUE,TRUE,6.71079684089231,4.69407829910781,8.1911944731116
16,1983,97.5,TRUE,TRUE,5.15933500037274,3.68706454391491,8.87528989316736
19,1982,45.5,TRUE,TRUE,7.05579334825141,5.94996348061232,8.14632281086362
19,1983,97.5,TRUE,TRUE,6.73798773965169,4.38692585013127,8.64177695099813
21,1982,45.5,FALSE,FALSE,NA,NA,NA
21,1983,97.5,FALSE,FALSE,NA,NA,NA
23,1982,45.5,TRUE,TRUE,7.9483934403152,5.95320816132143,9.95326900060539
23,1983,97.5,TRUE,TRUE,6.94786152302887,5.48769790624405,8.41747514583233
27,1982,45.5,TRUE,TRUE,6.73667945502383,5.57674720724004,7.94996909131907
27,1983,97.5,TRUE,TRUE,7.05579334825141,5.94996348061232,8.14632281086362
30,1982,45.5,TRUE,TRUE,7.18488304359112,5.39227752577295,8.87056640806579
30,1983,97.5,TRUE,TRUE,5.61608180638004,3.99991068389728,7.08346497806405
31,1982,45.5,TRUE,TRUE,7.54078119538595,6.20709696518242,8.94646996066342
31,1983,97.5,TRUE,TRUE,6.39057508446995,4.75880783374027,7.70593195305202
35,1982,45.5,TRUE,TRUE,7.16370785778385,5.6905632735526,8.57321868351327
35,1983,97.5,TRUE,TRUE,6.73222094145689,5.33406562719512,8.21222354984514
36,1982,45.5,TRUE,TRUE,8.68791806667954,6.6952033681908,9.73822415723571
36,1983,97.5,TRUE,TRUE,8.56898044822965,7.38778717856192,9.68108507767125
40,1982,45.5,TRUE,TRUE,6.95,6.39721863068633,7.50278136931367
40,1983,97.5,TRUE,TRUE,6.95,6.39721863068633,7.50278136931367
41,1982,45.5,TRUE,TRUE,6.66199402887182,5.9500083244674,7.37397973327624
41,1983,97.5,TRUE,TRUE,6.94791395850046,5.95005115902491,7.94999730715813
47,1982,45.5,TRUE,TRUE,8.79417435169201,5.9798834247252,11.6668061569312
47,1983,97.5,TRUE,TRUE,9.01873156480779,5.6988211709236,11.6785181748116
53,1982,45.5,TRUE,TRUE,6.98765864621839,4.86871585853365,8.81559518453374
53,1983,97.5,TRUE,TRUE,6.98765864621839,4.86871585853365,8.81559518453374
58,1982,45.5,TRUE,TRUE,6.94791665445202,5.73373143408785,8.16843472832008
58,1983,97.5,TRUE,TRUE,4.91849704017878,3.63225012440545,6.44882819351027
60,1982,45.5,TRUE,TRUE,7.54078119538595,6.20709696518242,8.94646996066342
60,1983,97.5,TRUE,TRUE,7.54078119538595,6.20709696518242,8.94646996066342
61,1982,45.5,FALSE,FALSE,NA,NA,NA
61,1983,97.5,FALSE,FALSE,NA,NA,NA
62,1982,45.5,TRUE,TRUE,6.40308422072158,5.54797799803913,7.25819044340403
62,1983,97.5,TRUE,TRUE,6.40308422072158,5.54797799803913,7.25819044340403
63,1982,45.5,TRUE,TRUE,9.32713824378904,8.56588187965311,10.088394607925
63,1983,97.5,TRUE,TRUE,7.15921346607916,5.95001233303011,8.32717884433871
65,1982,45.5,TRUE,TRUE,5.95000654746336,4.87207925798594,7.02793383694078
65,1983,97.5,TRUE,TRUE,5.95000654746336,4.87207925798594,7.02793383694078
67,1982,45.5,TRUE,TRUE,6.71099538246034,5.04205461482951,8.51436205881481
67,1983,97.5,TRUE,TRUE,6.27114207142693,4.8795034833002,7.94999046933655
68,1982,45.5,TRUE,TRUE,7.32714868443419,6.56588654890414,8.08841081996425
68,1983,97.5,TRUE,TRUE,7.4969154053597,6.64180938937255,8.35202142134684
69,1982,45.5,TRUE,TRUE,7.9483934403152,5.95320816132143,9.95326900060539
69,1983,97.5,FALSE,FALSE,NA,NA,NA
70,1982,45.5,TRUE,TRUE,7.99526326433096,6.19429131135008,9.7903558036797
70,1983,97.5,TRUE,TRUE,7.40212381236431,5.54033293316855,10.2080194475871
72,1982,45.5,TRUE,TRUE,7.23799258732338,6.5260142812369,7.94997089340986
72,1983,97.5,TRUE,TRUE,8.66199280119505,7.95000641815378,9.37397918423632
75,1982,45.5,TRUE,TRUE,7.37466280104802,5.95003613019753,8.67779419320337
75,1983,97.5,TRUE,TRUE,6.84206372847364,5.53177148007364,8.18998974666569
78,1982,45.5,TRUE,TRUE,6.95,6.39721863068633,7.50278136931367
78,1983,97.5,TRUE,TRUE,7.0537260623487,5.71239599567437,8.37275424379311
79,1982,45.5,TRUE,TRUE,8.74936717453476,6.7403225272594,10.501343724358
79,1983,97.5,TRUE,TRUE,7.14757204694439,5.40481629312348,9.16661413690061
83,1982,45.5,TRUE,TRUE,6.94791665445202,5.73373143408785,8.16843472832008
83,1983,97.5,TRUE,TRUE,5.94999838343491,4.00001456676487,7.95000906327234
86,1982,45.5,TRUE,TRUE,7.37364549391712,6.2492430589888,8.42295012268189
86,1983,97.5,TRUE,TRUE,7.37364549391712,6.2492430589888,8.42295012268189
87,1982,45.5,TRUE,TRUE,8.42590872883799,7.33322790597689,9.62875063379345
87,1983,97.5,TRUE,TRUE,7.72557808736698,6.16305350115726,9.30302716303906
88,1982,45.5,TRUE,TRUE,6.94786152302887,5.48769790624405,8.41747514583233
88,1983,97.5,TRUE,TRUE,7.64733356644728,5.79913540696761,9.60347670631791
90,1982,45.5,TRUE,TRUE,8.25020384786938,6.30473095146567,10.1053969744386
90,1983,97.5,TRUE,TRUE,6.71099538246034,5.04205461482951,8.51436205881481
3,1982,32.5,TRUE,TRUE,6.66199402887182,5.9500083244674,7.37397973327624
3,1983,84.5,TRUE,TRUE,6.94797256323597,6.16104416190692,7.73750469866194
4,1982,32.5,FALSE,FALSE,NA,NA,NA
4,1983,84.5,FALSE,FALSE,NA,NA,NA
5,1982,32.5,TRUE,TRUE,6.66199402887182,5.9500083244674,7.37397973327624
5,1983,84.5,TRUE,TRUE,6.48752878080689,5.67910193767948,7.29595562393429
9,1982,32.5,TRUE,TRUE,3.1922822583944,1.66786726900905,4.71669724777975
9,1983,84.5,TRUE,TRUE,3.1922822583944,1.66786726900905,4.71669724777975
10,1982,32.5,TRUE,TRUE,6.71099538246034,5.04205461482951,8.51436205881481
10,1983,84.5,TRUE,TRUE,5.94994759093529,4.51963764146375,7.95005017939482
12,1982,32.5,TRUE,TRUE,5.20208493736095,3.98755033274457,7.40524209801854
12,1983,84.5,TRUE,TRUE,4.67065143872386,1.10788027976725,7.44576560864972
13,1982,32.5,TRUE,TRUE,5.49302290686147,3.99877906567309,7.93058391826799
13,1983,84.5,TRUE,TRUE,4.45997807860843,2.44258035088744,6.5961584441243
15,1982,32.5,TRUE,TRUE,6.5218711984341,5.23117786636299,7.95011196513775
15,1983,84.5,TRUE,TRUE,6.94786152302887,5.48769790624405,8.41747514583233
16,1982,32.5,TRUE,TRUE,6.97985518041393,6.21418645226289,7.77918729097482
16,1983,84.5,TRUE,TRUE,6.68770943335347,4.50028469534076,8.87586801500337
19,1982,32.5,TRUE,TRUE,6.48752878080689,5.67910193767948,7.29595562393429
19,1983,84.5,TRUE,TRUE,5.9499957472911,4.38199778986018,7.54945811428405
20,1982,32.5,TRUE,TRUE,3.76983802622006,2.56468510502838,4.97499094741173
20,1983,84.5,TRUE,TRUE,7.37364549391712,6.2492430589888,8.42295012268189
30,1982,32.5,TRUE,TRUE,4.91849704017878,3.63225012440545,6.44882819351027
30,1983,84.5,TRUE,TRUE,4.73458239994929,3.14189206988884,6.50978242557781
